time,open,high,low,close,volume
2025-05-27 13:30:00+00:00,198.3000030517578,199.1699981689453,197.5399932861328,197.8999938964844,6398376.0
2025-05-27 13:45:00+00:00,197.8800048828125,198.3498992919922,197.42999267578125,198.06759643554688,2454263.0
2025-05-27 14:00:00+00:00,198.0800018310547,198.63999938964844,197.92999267578125,198.2899932861328,2461671.0
2025-05-27 14:15:00+00:00,198.30999755859372,198.7550048828125,198.0399932861328,198.3500061035156,2028887.0
2025-05-27 14:30:00+00:00,198.3600006103516,198.87989807128903,198.00999450683597,198.69000244140625,1818832.0
2025-05-27 14:45:00+00:00,198.6999969482422,198.83999633789065,198.0200042724609,198.15499877929688,1529518.0
2025-05-27 15:00:00+00:00,198.1699981689453,198.77999877929688,198.10499572753903,198.65350341796875,1475046.0
2025-05-27 15:15:00+00:00,198.6450042724609,199.3699951171875,198.59410095214844,199.3650054931641,2053791.0
2025-05-27 15:30:00+00:00,199.3600006103516,199.6011962890625,199.0,199.5200042724609,1313139.0
2025-05-27 15:45:00+00:00,199.5249938964844,200.09300231933597,199.44500732421875,200.07000732421875,2061538.0
2025-05-27 16:00:00+00:00,200.07000732421875,200.5800018310547,200.0,200.30999755859372,1794327.0
2025-05-27 16:15:00+00:00,200.28500366210935,200.42999267578125,199.96139526367188,199.9949951171875,1324368.0
2025-05-27 16:30:00+00:00,199.9900054931641,200.6499938964844,199.9600067138672,200.2700042724609,1455428.0
2025-05-27 16:45:00+00:00,200.2700042724609,200.33999633789065,199.88999938964844,200.0399932861328,1039574.0
2025-05-27 17:00:00+00:00,200.0449981689453,200.1199951171875,199.6699981689453,199.92160034179688,1200419.0
2025-05-27 17:15:00+00:00,199.91400146484372,200.08999633789065,199.7635040283203,199.95989990234372,1093536.0
2025-05-27 17:30:00+00:00,199.9550018310547,200.1499938964844,199.80999755859372,200.01499938964844,968519.0
2025-05-27 17:45:00+00:00,200.01109313964844,200.5500030517578,199.9492034912109,200.5406951904297,1070998.0
2025-05-27 18:00:00+00:00,200.5399932861328,200.7400054931641,200.3800048828125,200.5200042724609,1356372.0
2025-05-27 18:15:00+00:00,200.5249938964844,200.5500030517578,200.35369873046875,200.3699951171875,803229.0
2025-05-27 18:30:00+00:00,200.3800048828125,200.5500030517578,200.22000122070312,200.2899932861328,942181.0
2025-05-27 18:45:00+00:00,200.2899932861328,200.50999450683597,200.22999572753903,200.46380615234372,1150518.0
2025-05-27 19:00:00+00:00,200.4499969482422,200.5500030517578,200.2899932861328,200.38499450683597,1049978.0
