time,open,high,low,close,volume
2025-05-27 13:30:00+00:00,5854.06982421875,5873.64013671875,5854.06982421875,5867.83984375,87832522.0
2025-05-27 13:45:00+00:00,5867.9501953125,5875.2001953125,5867.31005859375,5874.06005859375,111221092.0
2025-05-27 14:00:00+00:00,5874.33984375,5885.0400390625,5874.33984375,5882.39990234375,122058888.0
2025-05-27 14:15:00+00:00,5882.27978515625,5894.330078125,5881.830078125,5890.39990234375,110081936.0
2025-05-27 14:30:00+00:00,5890.4599609375,5893.68994140625,5888.43994140625,5892.5,93183218.0
2025-05-27 14:45:00+00:00,5892.330078125,5897.27001953125,5891.02978515625,5891.77001953125,77791466.0
2025-05-27 15:00:00+00:00,5891.7001953125,5894.7998046875,5891.35986328125,5894.6201171875,81290818.0
2025-05-27 15:15:00+00:00,5894.7998046875,5901.56005859375,5892.77978515625,5899.81005859375,80713870.0
2025-05-27 15:30:00+00:00,5899.81982421875,5900.830078125,5896.7998046875,5900.33984375,67505034.0
2025-05-27 15:45:00+00:00,5900.330078125,5902.509765625,5898.64990234375,5901.35986328125,60620942.0
2025-05-27 16:00:00+00:00,5901.41015625,5907.58984375,5900.81982421875,5906.22998046875,63228000.0
2025-05-27 16:15:00+00:00,5906.31982421875,5907.39990234375,5904.33984375,5905.330078125,58203000.0
2025-05-27 16:30:00+00:00,5905.3701171875,5917.9599609375,5905.16015625,5914.72021484375,69991000.0
2025-05-27 16:45:00+00:00,5914.7001953125,5915.27001953125,5910.22998046875,5911.1201171875,61893000.0
2025-05-27 17:00:00+00:00,5911.10009765625,5914.39990234375,5910.64013671875,5912.169921875,62123000.0
2025-05-27 17:15:00+00:00,5912.18017578125,5916.02001953125,5911.72021484375,5913.2099609375,65338000.0
2025-05-27 17:30:00+00:00,5913.259765625,5915.240234375,5911.77001953125,5914.72021484375,59260000.0
2025-05-27 17:45:00+00:00,5914.740234375,5922.0400390625,5914.22021484375,5921.419921875,56342000.0
2025-05-27 18:00:00+00:00,5921.47998046875,5924.330078125,5919.169921875,5922.81005859375,59557000.0
2025-05-27 18:15:00+00:00,5922.77001953125,5923.31982421875,5917.33984375,5918.47998046875,54541000.0
2025-05-27 18:30:00+00:00,5918.47998046875,5920.5400390625,5916.68994140625,5917.3798828125,55796000.0
2025-05-27 18:45:00+00:00,5917.490234375,5919.56005859375,5915.43994140625,5915.759765625,59607000.0
2025-05-27 19:00:00+00:00,5915.64990234375,5919.0400390625,5913.52978515625,5915.5498046875,71928000.0
