time,open,high,low,close,volume
2022-11-03 00:00:00+00:00,1.1381744146347046,1.1396270990371704,1.1376047134399414,1.1394453048706057,0.0
2022-11-03 01:00:00+00:00,1.1394972801208496,1.1421000957489014,1.139198660850525,1.1412789821624756,0.0
2022-11-03 02:00:00+00:00,1.1409664154052734,1.1419305801391602,1.1404849290847778,1.1404849290847778,0.0
2022-11-03 03:00:00+00:00,1.140849232673645,1.141865372657776,1.1404719352722168,1.14177405834198,0.0
2022-11-03 04:00:00+00:00,1.141865372657776,1.142034888267517,1.140992522239685,1.14177405834198,0.0
2022-11-03 05:00:00+00:00,1.1415785551071167,1.1418131589889526,1.1409403085708618,1.1410444974899292,0.0
2022-11-03 06:00:00+00:00,1.140810251235962,1.140810251235962,1.1383816003799438,1.1385761499404907,0.0
2022-11-03 07:00:00+00:00,1.1385761499404907,1.1385761499404907,1.1332087516784668,1.1343655586242676,0.0
2022-11-03 08:00:00+00:00,1.1340954303741455,1.1340954303741455,1.1256444454193115,1.1259359121322632,0.0
2022-11-03 09:00:00+00:00,1.1257585287094116,1.1274211406707764,1.1245431900024414,1.12546706199646,0.0
2022-11-03 10:00:00+00:00,1.125289797782898,1.1266082525253296,1.1236207485198977,1.1266082525253296,0.0
2022-11-03 11:00:00+00:00,1.1264559030532837,1.126976490020752,1.123141169548035,1.1256190538406372,0.0
2022-11-03 12:00:00+00:00,1.1211013793945312,1.1241891384124756,1.1164202690124512,1.1164202690124512,0.0
2022-11-03 13:00:00+00:00,1.116370439529419,1.1191190481185913,1.1158099174499512,1.117643117904663,0.0
2022-11-03 14:00:00+00:00,1.1173808574676514,1.122372269630432,1.1168566942214966,1.122372269630432,0.0
2022-11-03 15:00:00+00:00,1.1220699548721311,1.1224730014801023,1.1180930137634275,1.1182055473327637,0.0
2022-11-03 16:00:00+00:00,1.1184306144714355,1.120360255241394,1.115872144699097,1.118067979812622,0.0
2022-11-03 17:00:00+00:00,1.118468165397644,1.118943691253662,1.117680549621582,1.1177805662155151,0.0
2022-11-03 18:00:00+00:00,1.1177304983139038,1.1179429292678833,1.115660548210144,1.11645770072937,0.0
2022-11-03 19:00:00+00:00,1.1169190406799316,1.117231011390686,1.115946888923645,1.1164453029632568,0.0
2022-11-03 20:00:00+00:00,1.1163954734802246,1.1164453029632568,1.1152499914169312,1.1157102584838867,0.0
2022-11-03 21:00:00+00:00,1.1158970594406128,1.1167070865631104,1.115511178970337,1.116071343421936,0.0
2022-11-03 22:00:00+00:00,1.116133689880371,1.1167070865631104,1.115100622177124,1.1164202690124512,0.0
2022-11-03 23:00:00+00:00,1.1165200471878052,1.11720609664917,1.1162956953048706,1.11720609664917,0.0
2022-11-04 00:00:00+00:00,1.1168941259384155,1.118793487548828,1.1168941259384155,1.118368148803711,0.0
2022-11-04 01:00:00+00:00,1.118393063545227,1.1198835372924805,1.11793053150177,1.1198835372924805,0.0
2022-11-04 02:00:00+00:00,1.1197832822799685,1.1209757328033447,1.119219183921814,1.1205612421035769,0.0
2022-11-04 03:00:00+00:00,1.1207244396209717,1.1214659214019775,1.1205109357833862,1.121038556098938,0.0
2022-11-04 04:00:00+00:00,1.1209254264831543,1.1236333847045898,1.120787262916565,1.1233808994293213,0.0
2022-11-04 05:00:00+00:00,1.1238480806350708,1.1240880489349363,1.1205862760543823,1.120938062667847,0.0
2022-11-04 06:00:00+00:00,1.1208877563476562,1.1230024099349976,1.1208877563476562,1.1224603652954102,0.0
2022-11-04 07:00:00+00:00,1.1218308210372925,1.12286376953125,1.1193695068359375,1.1201218366622925,0.0
2022-11-04 08:00:00+00:00,1.1208499670028689,1.1229015588760376,1.1207621097564695,1.122321844100952,0.0
2022-11-04 09:00:00+00:00,1.12261164188385,1.1246570348739624,1.1218937635421753,1.1219441890716553,0.0
2022-11-04 10:00:00+00:00,1.121692419052124,1.1238733530044556,1.1214282512664795,1.1219189167022705,0.0
2022-11-04 11:00:00+00:00,1.121956706047058,1.1222084760665894,1.1205862760543823,1.121176838874817,0.0
2022-11-04 12:00:00+00:00,1.1205109357833862,1.1268748044967651,1.116146206855774,1.1266082525253296,0.0
2022-11-04 13:00:00+00:00,1.1266844272613523,1.1291015148162842,1.1234692335128784,1.127052664756775,0.0
2022-11-04 14:00:00+00:00,1.1273576021194458,1.1334270238876345,1.1271034479141235,1.1313496828079224,0.0
2022-11-04 15:00:00+00:00,1.13177227973938,1.1318875551223757,1.1272178888320925,1.1278789043426514,0.0
2022-11-04 16:00:00+00:00,1.1277389526367188,1.1304033994674685,1.1267986297607422,1.1295605897903442,0.0
2022-11-04 17:00:00+00:00,1.1296244859695437,1.1334141492843628,1.1296244859695437,1.1334141492843628,0.0
2022-11-04 18:00:00+00:00,1.1332600116729736,1.1367899179458618,1.1322976350784302,1.1367899179458618,0.0
2022-11-04 19:00:00+00:00,1.1368027925491333,1.1380707025527954,1.1363248825073242,1.1373846530914309,0.0
2022-11-04 20:00:00+00:00,1.1372811794281006,1.1380189657211304,1.1371259689331057,1.1372811794281006,0.0
2022-11-04 21:00:00+00:00,1.1376564502716064,1.1376564502716064,1.1376564502716064,1.1376564502716064,0.0
2022-11-07 00:00:00+00:00,1.1336582899093628,1.1343141794204712,1.132054090499878,1.133195877075195,0.0
2022-11-07 01:00:00+00:00,1.13275945186615,1.1335811614990234,1.1305567026138306,1.1327978372573853,0.0
