equity
0.0
0.0
0.9997
0.9994000000000001
1.9991
1.9988000000000001
2.9985
2.9981999999999998
2.9981999999999998
3.9978999999999996
3.9975999999999994
3.9975999999999994
4.997299999999999
4.996999999999999
4.996999999999999
5.996699999999999
5.996399999999999
6.996099999999998
6.995799999999998
6.995799999999998
7.995499999999998
7.995199999999998
8.994899999999998
9.994899999999998
10.994899999999998
11.994899999999998
12.994899999999998
13.994899999999998
14.994899999999998
15.994899999999998
16.994899999999998
16.9946
17.9943
17.994
18.9937
19.9937
20.9937
20.9934
20.9934
20.9934
21.993100000000002
21.992800000000003
21.992800000000003
21.992800000000003
22.992500000000003
23.992500000000003
23.992200000000004
23.992200000000004
23.992200000000004
23.992200000000004
24.991900000000005
25.991900000000005
26.991900000000005
27.991900000000005
28.991900000000005
29.991900000000005
29.991600000000005
29.991600000000005
30.991300000000006
31.991300000000006
32.99130000000001
33.99130000000001
33.99100000000001
34.990700000000004
35.990700000000004
36.990700000000004
36.9904
36.9904
37.9901
38.9901
38.989799999999995
39.98949999999999
39.98919999999999
40.98889999999999
40.988599999999984
41.98829999999998
42.98829999999998
42.98799999999998
42.98799999999998
42.98799999999998
42.98799999999998
43.987699999999975
44.987699999999975
45.987699999999975
46.987699999999975
46.98739999999997
46.98739999999997
46.98739999999997
47.98709999999997
47.98679999999997
48.986499999999964
48.98619999999996
49.98589999999996
49.985599999999955
49.985599999999955
49.985599999999955
50.98529999999995
51.98529999999995
52.98529999999995
53.98529999999995
54.98529999999995
54.98499999999995
55.98469999999995
56.98469999999995
57.98469999999995
57.984399999999944
58.98409999999994
58.98379999999994
59.983499999999935
59.98319999999993
59.98319999999993
59.98319999999993
60.98289999999993
60.98259999999993
60.98259999999993
61.982299999999924
62.982299999999924
62.98199999999992
62.98199999999992
62.98199999999992
62.98199999999992
62.98199999999992
63.98169999999992
64.98169999999992
65.98169999999992
65.98139999999992
66.98109999999993
67.98109999999993
67.98079999999993
68.98049999999994
69.98049999999994
69.98019999999994
69.98019999999994
69.98019999999994
69.98019999999994
69.98019999999994
69.98019999999994
69.98019999999994
70.97989999999994
70.97959999999995
70.97959999999995
70.97959999999995
70.97959999999995
70.97959999999995
70.97959999999995
70.97959999999995
71.97929999999995
71.97899999999996
72.97869999999996
72.97839999999997
73.97809999999997
74.97809999999997
75.97809999999997
76.97809999999997
76.97779999999997
77.97749999999998
77.97719999999998
78.97689999999999
79.97689999999999
80.97689999999999
80.97659999999999
80.97659999999999
81.9763
82.9763
82.976
82.976
82.976
83.9757
83.97540000000001
83.97540000000001
83.97540000000001
83.97540000000001
83.97540000000001
84.97510000000001
84.97480000000002
84.97480000000002
85.97450000000002
85.97420000000002
