equity
0.0
0.0
0.9997
0.9994000000000001
1.9991
1.9988000000000001
2.9985
2.9981999999999998
2.9981999999999998
3.9978999999999996
3.9975999999999994
3.9975999999999994
4.997299999999999
4.996999999999999
4.996999999999999
5.996699999999999
5.996399999999999
6.996099999999998
6.995799999999998
6.995799999999998
7.995499999999998
7.995199999999998
8.994899999999998
9.994899999999998
10.994899999999998
11.994899999999998
12.994899999999998
13.994899999999998
13.994599999999998
14.994299999999999
15.994299999999999
15.994
16.9937
16.9934
17.993100000000002
18.993100000000002
19.993100000000002
19.992800000000003
19.992800000000003
19.992800000000003
20.992500000000003
20.992200000000004
20.992200000000004
20.992200000000004
21.991900000000005
22.991900000000005
22.991600000000005
22.991600000000005
22.991600000000005
22.991600000000005
23.991300000000006
24.991300000000006
25.991300000000006
26.991300000000006
27.991300000000006
28.991300000000006
28.991000000000007
28.991000000000007
29.990700000000007
30.990700000000007
31.990700000000007
32.990700000000004
32.9904
33.9901
34.9901
35.9901
35.989799999999995
35.989799999999995
36.98949999999999
37.98949999999999
37.98919999999999
38.98889999999999
38.988599999999984
39.98829999999998
39.98799999999998
40.987699999999975
41.987699999999975
41.98739999999997
41.98739999999997
41.98739999999997
41.98739999999997
42.98709999999997
43.98709999999997
44.98709999999997
45.98709999999997
45.98679999999997
45.98679999999997
45.98679999999997
46.986499999999964
46.98619999999996
47.98589999999996
47.985599999999955
48.98529999999995
48.98499999999995
48.98499999999995
48.98499999999995
49.98469999999995
50.98469999999995
51.98469999999995
52.98469999999995
53.98469999999995
53.984399999999944
54.98409999999994
55.98409999999994
56.98409999999994
56.98379999999994
57.983499999999935
57.98319999999993
58.98289999999993
58.98259999999993
58.98259999999993
58.98259999999993
59.982299999999924
59.98199999999992
59.98199999999992
60.98169999999992
61.98169999999992
61.981399999999915
61.981399999999915
61.981399999999915
61.981399999999915
61.981399999999915
62.98109999999991
63.98109999999991
64.98109999999991
64.98079999999992
65.98049999999992
66.98049999999992
66.98019999999993
67.97989999999993
68.97989999999993
68.97959999999993
68.97959999999993
68.97959999999993
68.97959999999993
68.97959999999993
68.97959999999993
68.97959999999993
69.97929999999994
69.97899999999994
69.97899999999994
69.97899999999994
69.97899999999994
69.97899999999994
69.97899999999994
69.97899999999994
70.97869999999995
70.97839999999995
71.97809999999996
71.97779999999996
72.97749999999996
73.97749999999996
74.97749999999996
75.97749999999996
75.97719999999997
76.97689999999997
76.97659999999998
77.97629999999998
78.97629999999998
79.97629999999998
79.97599999999998
79.97599999999998
80.97569999999999
81.97569999999999
81.9754
81.9754
81.9754
82.9751
82.9748
82.9748
82.9748
82.9748
82.9748
83.9745
83.97420000000001
83.97420000000001
84.97390000000001
