ts,symbol,tf,side,price,amount,notional,mode,p,why,order_id,fee
1756492245645,GBPUSD,1h,SELL,1.3501653671264648,18.516250385837623,25.0,live,0.4149954319000244,,,0.0
1756492250270,GBPUSD,4h,SELL,1.3501653671264648,18.516250385837623,25.0,live,0.43778496980667114,,,0.0
1756492254383,NVDA,15m,SELL,173.75,0.14388489208633093,25.0,live,0.4012864828109741,,,0.0
1756492259726,NVDA,1h,SELL,173.74740600585938,0.14388704024252835,25.0,live,0.39099881052970886,,,0.0
1756492264021,NVDA,4h,BUY,173.81500244140625,0.14383108275378934,24.999999999999996,live,0.5911418795585632,,,0.0
1756492269035,SOLUSDT,15m,SELL,201.5,0.12406947890818859,25.0,live,0.4743526577949524,,,0.0
1756492274442,SOLUSDT,1h,SELL,201.53,0.12405100977521957,25.0,live,0.3842979669570923,,,0.0
1756492279411,SOLUSDT,4h,SELL,201.5,0.12406947890818859,25.0,live,0.46559157967567444,,,0.0
1756492284182,TSLA,15m,SELL,332.7456970214844,0.0751324516703993,25.0,live,0.33317193388938904,,,0.0
1756492292267,TSLA,4h,SELL,332.79998779296875,0.07512019506308464,24.999999999999996,live,0.47823405265808105,,,0.0
1756492296452,US100,15m,SELL,23390.912109375,0.0010687911562875772,24.999999999999996,live,0.333305299282074,,,0.0
1756492300751,US100,1h,SELL,23390.912109375,0.0010687911562875772,24.999999999999996,live,0.38321658968925476,,,0.0
1756492305145,US100,4h,BUY,23390.912109375,0.0010687911562875772,24.999999999999996,live,0.7154079675674438,,,0.0
1756492309309,US500,15m,SELL,6457.0498046875,0.0038717372106764967,25.0,live,0.3642672300338745,,,0.0
1756492313580,US500,1h,SELL,6456.93994140625,0.003871803087354608,25.0,live,0.14229601621627808,,,0.0
1756492318509,US500,4h,BUY,6457.4501953125,0.0038714971457538523,25.0,live,0.8425117135047913,,,0.0
1756492323752,XRPUSDT,15m,SELL,2.8026,8.920288303717976,25.0,live,0.4558027386665344,,,0.0
1756492328754,XRPUSDT,1h,SELL,2.8021,8.921880018557511,25.0,live,0.45071080327033997,,,0.0
1756492334510,XRPUSDT,4h,SELL,2.8026,8.920288303717976,25.0,live,0.3424172103404999,,,0.0
1756494977032,AAPL,15m,SELL,232.49000549316406,0.10753150419076866,25.0,live,0.3604476749897003,,,0.0
1756494981271,AAPL,1h,SELL,232.49000549316406,0.10753150419076866,25.0,live,0.4521300196647644,,,0.0
1756494986226,AAPL,4h,SELL,232.51499938964844,0.1075199452320279,25.0,live,0.3963472843170166,,,0.0
1756494990896,ADAUSDT,15m,BUY,0.8206,30.465513039239582,25.0,live,0.5920379161834717,,,0.0
1756494996497,ADAUSDT,1h,BUY,0.8206,30.465513039239582,25.0,live,0.6552829146385193,,,0.0
1756495001420,ADAUSDT,4h,BUY,0.8205,30.469226081657524,25.0,live,0.7463548183441162,,,0.0
1756495006689,BTCUSDT,15m,SELL,108595.32,0.00023021249902850324,25.0,live,0.36201193928718567,,,0.0
1756495016565,BTCUSDT,4h,SELL,108595.32,0.00023021249902850324,25.0,live,0.4537217319011688,,,0.0
1756495021308,ETHUSDT,15m,BUY,4355.16,0.0057403172328915585,25.0,live,0.5296592712402344,,,0.0
1756495025931,ETHUSDT,1h,BUY,4354.49,0.005741200462051814,25.0,live,0.6067380309104919,,,0.0
1756495037436,EURUSD,1h,SELL,1.169864296913147,21.36999997860098,25.0,live,0.3930869698524475,,,0.0
1756495041739,EURUSD,4h,BUY,1.169864296913147,21.36999997860098,25.0,live,0.7617886662483215,,,0.0
1756495046346,GBPUSD,15m,SELL,1.3507307767868042,18.508499569004737,25.0,live,0.4776891767978668,,,0.0
1756495050650,GBPUSD,1h,SELL,1.3507307767868042,18.508499569004737,25.0,live,0.41309618949890137,,,0.0
1756495056065,GBPUSD,4h,SELL,1.3507307767868042,18.508499569004737,25.0,live,0.43158239126205444,,,0.0
1756495060018,NVDA,15m,BUY,174.10000610351562,0.14359562965859754,25.0,live,0.5640014410018921,,,0.0
1756495064722,NVDA,1h,SELL,174.0800018310547,0.14361213084236177,25.000000000000004,live,0.39099881052970886,,,0.0
1756495069222,NVDA,4h,BUY,174.10989379882812,0.14358747486737175,24.999999999999996,live,0.5911418795585632,,,0.0
1756495073417,SOLUSDT,15m,SELL,203.43,0.1228923954185715,25.0,live,0.47805309295654297,,,0.0
1756495077548,SOLUSDT,1h,SELL,203.35,0.12294074256208508,25.0,live,0.40437066555023193,,,0.0
1756495081628,SOLUSDT,4h,SELL,203.43,0.1228923954185715,25.0,live,0.426261842250824,,,0.0
1756495086463,TSLA,15m,SELL,332.3599853515625,0.0752196446679813,25.0,live,0.38655319809913635,,,0.0
1756495094700,TSLA,4h,SELL,332.4363098144531,0.07520237489687442,25.0,live,0.47823405265808105,,,0.0
1756495098890,US100,15m,SELL,23427.376953125,0.001067127576852569,25.0,live,0.46639975905418396,,,0.0
1756495103107,US100,1h,SELL,23427.376953125,0.001067127576852569,25.0,live,0.38321658968925476,,,0.0
1756495107267,US100,4h,BUY,23427.376953125,0.001067127576852569,25.0,live,0.7154079675674438,,,0.0
1756495111452,US500,15m,SELL,6460.06005859375,0.0038699330614957307,25.0,live,0.32245123386383057,,,0.0
1756495115767,US500,1h,SELL,6460.10009765625,0.003869909076032754,25.0,live,0.14229601621627808,,,0.0
1756495121579,US500,4h,BUY,6460.22021484375,0.003869837121427704,25.0,live,0.8568071126937866,,,0.0
1756495125979,XRPUSDT,15m,SELL,2.8221,8.858651358917118,24.999999999999996,live,0.4558027386665344,,,0.0
1756495130549,XRPUSDT,1h,SELL,2.8225,8.857395925597874,24.999999999999996,live,0.45071080327033997,,,0.0
1756495134855,XRPUSDT,4h,SELL,2.8219,8.859279209043553,25.0,live,0.3397481441497803,,,0.0
1756495199854,AAPL,15m,SELL,232.5399932861328,0.10750838875805041,25.0,live,0.43145111203193665,,,0.0
1756495203762,AAPL,1h,SELL,232.5399932861328,0.10750838875805041,25.0,live,0.4521300196647644,,,0.0
1756495208301,AAPL,4h,SELL,232.57000732421875,0.10749451439431854,25.0,live,0.3963472843170166,,,0.0
1756495212522,ADAUSDT,15m,BUY,0.8204,30.472940029254023,25.0,live,0.5920379161834717,,,0.0
1756495216591,ADAUSDT,1h,BUY,0.8199,30.491523356506892,25.0,live,0.6552829146385193,,,0.0
1756495220718,ADAUSDT,4h,BUY,0.82,30.48780487804878,25.0,live,0.7463548183441162,,,0.0
1756495225196,BTCUSDT,15m,SELL,108575.99,0.00023025348421874855,25.0,live,0.36201193928718567,,,0.0
1756495233611,BTCUSDT,4h,SELL,108591.38,0.00023022085178399978,25.0,live,0.4537217319011688,,,0.0
1756495237993,ETHUSDT,15m,BUY,4353.01,0.005743152439346567,25.0,live,0.5296592712402344,,,0.0
1756495242606,ETHUSDT,1h,BUY,4353.47,0.005742545601554622,25.000000000000004,live,0.6067380309104919,,,0.0
1756495255374,EURUSD,1h,SELL,1.1697274446487427,21.372500161785336,25.0,live,0.3930869698524475,,,0.0
1756495259572,EURUSD,4h,BUY,1.1697274446487427,21.372500161785336,25.0,live,0.7617886662483215,,,0.0
1756495264004,GBPUSD,15m,SELL,1.350712537765503,18.508749494069068,25.0,live,0.4776891767978668,,,0.0
1756495268770,GBPUSD,1h,SELL,1.350712537765503,18.508749494069068,25.0,live,0.41309618949890137,,,0.0
1756495273442,GBPUSD,4h,SELL,1.350712537765503,18.508749494069068,25.0,live,0.43158239126205444,,,0.0
1756495282493,NVDA,1h,SELL,174.2050018310547,0.14350908261661274,25.0,live,0.3691994249820709,,,0.0
1756495286569,NVDA,4h,BUY,174.20989990234375,0.14350504772699005,25.0,live,0.5911418795585632,,,0.0
1756495291192,SOLUSDT,15m,SELL,204.02,0.1225370061758651,25.0,live,0.4772984981536865,,,0.0
1756495295724,SOLUSDT,1h,SELL,204.04,0.1225249950990002,25.0,live,0.3790190815925598,,,0.0
1756495299927,SOLUSDT,4h,SELL,204.02,0.1225370061758651,25.0,live,0.4038330614566803,,,0.0
1756495304416,TSLA,15m,SELL,332.44000244140625,0.07520153957526919,25.0,live,0.38655319809913635,,,0.0
1756495312480,TSLA,4h,SELL,332.4800109863281,0.07519249029689193,25.0,live,0.47823405265808105,,,0.0
1756495316740,US100,15m,SELL,23427.376953125,0.001067127576852569,25.0,live,0.46639975905418396,,,0.0
1756495321200,US100,1h,SELL,23427.376953125,0.001067127576852569,25.0,live,0.38321658968925476,,,0.0
1756495325641,US100,4h,BUY,23434.068359375,0.0010668228673148226,25.0,live,0.7154079675674438,,,0.0
1756495329973,US500,15m,SELL,6462.10986328125,0.003868705504691901,25.0,live,0.3138212561607361,,,0.0
1756495334676,US500,1h,SELL,6462.08984375,0.0038687174899277336,25.0,live,0.14229601621627808,,,0.0
1756495339395,US500,4h,BUY,6461.93017578125,0.0038688130821496365,25.0,live,0.8174678087234497,,,0.0
1756495343557,XRPUSDT,15m,SELL,2.8291,8.83673252977979,25.0,live,0.4562389850616455,,,0.0
1756495348153,XRPUSDT,1h,SELL,2.8287,8.837982111924205,25.0,live,0.45071080327033997,,,0.0
1756495352328,XRPUSDT,4h,SELL,2.8289,8.837357276679981,24.999999999999996,live,0.3331318199634552,,,0.0
1756495420999,AAPL,1h,SELL,232.44000244140625,0.10755463662629254,25.0,live,0.4521300196647644,,,0.0
1756495425102,AAPL,4h,SELL,232.44500732421875,0.10755232081680946,25.0,live,0.3963472843170166,,,0.0
1756495429116,ADAUSDT,15m,BUY,0.8227,30.387747660143432,25.0,live,0.5920379161834717,,,0.0
1756495433301,ADAUSDT,1h,BUY,0.8228,30.384054448225573,25.0,live,0.6552829146385193,,,0.0
1756495437911,ADAUSDT,4h,BUY,0.8228,30.384054448225573,25.0,live,0.7463548183441162,,,0.0
1756495442529,BTCUSDT,15m,SELL,108607.18,0.00023018735962023875,25.0,live,0.36201193928718567,,,0.0
1756495450749,BTCUSDT,4h,SELL,108615.75,0.00023016919737699182,25.0,live,0.4537217319011688,,,0.0
1756495455339,ETHUSDT,15m,BUY,4353.87,0.005742018020749357,25.0,live,0.5296592712402344,,,0.0
1756495459733,ETHUSDT,1h,BUY,4353.97,0.005741886140694584,25.0,live,0.6067380309104919,,,0.0
1756495472060,EURUSD,1h,SELL,1.1697274446487427,21.372500161785336,25.0,live,0.3930869698524475,,,0.0
1756495476608,EURUSD,4h,BUY,1.1697274446487427,21.372500161785336,25.0,live,0.7617886662483215,,,0.0
1756495480769,GBPUSD,15m,SELL,1.350712537765503,18.508749494069068,25.0,live,0.4776891767978668,,,0.0
1756495485777,GBPUSD,1h,SELL,1.350621223449707,18.5100008543816,25.0,live,0.41309618949890137,,,0.0
1756495489931,GBPUSD,4h,SELL,1.350621223449707,18.5100008543816,25.0,live,0.43158239126205444,,,0.0
1756495497900,NVDA,1h,SELL,174.02000427246094,0.14366164455931063,25.0,live,0.39099881052970886,,,0.0
1756495502071,NVDA,4h,BUY,174.01499938964844,0.14366577644275857,25.000000000000004,live,0.5911418795585632,,,0.0
1756495508204,SOLUSDT,15m,SELL,204.09,0.12249497770591405,25.0,live,0.4772984981536865,,,0.0
1756495513461,SOLUSDT,1h,SELL,204.0,0.12254901960784313,25.0,live,0.37610238790512085,,,0.0
1756495517314,SOLUSDT,4h,SELL,204.01,0.1225430125974217,25.0,live,0.4038330614566803,,,0.0
1756495521546,TSLA,15m,SELL,332.2598876953125,0.07524230557413958,25.000000000000004,live,0.38655319809913635,,,0.0
1756495529948,TSLA,4h,SELL,332.17999267578125,0.07526040264682898,25.0,live,0.47629109025001526,,,0.0
1756495533918,US100,15m,SELL,23420.400390625,0.0010674454570813957,25.000000000000004,live,0.46639975905418396,,,0.0
1756495538293,US100,1h,SELL,23420.376953125,0.0010674465253072806,24.999999999999996,live,0.38321658968925476,,,0.0
1756495542819,US100,4h,BUY,23419.404296875,0.001067490858567052,25.0,live,0.7154079675674438,,,0.0
1756495546783,US500,15m,SELL,6459.64990234375,0.003870178783362434,25.0,live,0.32245123386383057,,,0.0
1756495551298,US500,1h,SELL,6459.7001953125,0.003870148651502638,25.0,live,0.14229601621627808,,,0.0
1756495555182,US500,4h,BUY,6459.7900390625,0.0038700948248819884,25.0,live,0.8538684844970703,,,0.0
1756495559492,XRPUSDT,15m,SELL,2.8265,8.844861135680171,25.0,live,0.4562389850616455,,,0.0
1756495563875,XRPUSDT,1h,SELL,2.827,8.843296781039971,24.999999999999996,live,0.45071080327033997,,,0.0
1756495567959,XRPUSDT,4h,SELL,2.8283,8.839232047519712,25.0,live,0.3331318199634552,,,0.0
1756495632257,AAPL,15m,SELL,232.39999389648438,0.10757315256701556,25.0,live,0.4502297639846802,,,0.0
1756495636461,AAPL,1h,SELL,232.39999389648438,0.10757315256701556,25.0,live,0.4521300196647644,,,0.0
1756495640773,AAPL,4h,SELL,232.41000366210938,0.10756851945300253,25.0,live,0.3963472843170166,,,0.0
1756495645110,ADAUSDT,15m,BUY,0.8217,30.424729219909942,25.0,live,0.5920379161834717,,,0.0
1756495649805,ADAUSDT,1h,BUY,0.8214,30.435841246652057,25.0,live,0.6552829146385193,,,0.0
1756495653991,ADAUSDT,4h,BUY,0.8214,30.435841246652057,25.0,live,0.7463548183441162,,,0.0
1756495658438,BTCUSDT,15m,SELL,108616.01,0.00023016864640857274,25.0,live,0.36201193928718567,,,0.0
1756495666191,BTCUSDT,4h,SELL,108593.08,0.00023021724772886082,25.0,live,0.4537217319011688,,,0.0
1756495674890,ETHUSDT,1h,BUY,4347.76,0.0057500874013285,25.0,live,0.6210104823112488,,,0.0
1756495688417,EURUSD,1h,SELL,1.169864296913147,21.36999997860098,25.0,live,0.3930869698524475,,,0.0
1756495693286,EURUSD,4h,BUY,1.169864296913147,21.36999997860098,25.0,live,0.7617886662483215,,,0.0
1756495698322,GBPUSD,15m,SELL,1.3507490158081055,18.50824965068983,25.0,live,0.4776891767978668,,,0.0
1756495702762,GBPUSD,1h,SELL,1.3507490158081055,18.50824965068983,25.0,live,0.41309618949890137,,,0.0
1756495706960,GBPUSD,4h,SELL,1.3507490158081055,18.50824965068983,25.0,live,0.43158239126205444,,,0.0
1756495716369,NVDA,1h,SELL,174.01499938964844,0.14366577644275857,25.000000000000004,live,0.39099881052970886,,,0.0
1756495720122,NVDA,4h,BUY,173.96499633789062,0.14370707053873485,25.0,live,0.5911418795585632,,,0.0
1756495724171,SOLUSDT,15m,SELL,204.05,0.12251899044351874,25.0,live,0.4772984981536865,,,0.0
1756495728344,SOLUSDT,1h,SELL,204.02,0.1225370061758651,25.0,live,0.37610238790512085,,,0.0
1756495732178,SOLUSDT,4h,SELL,204.02,0.1225370061758651,25.0,live,0.4038330614566803,,,0.0
1756495736067,TSLA,15m,SELL,332.1199951171875,0.07527399845703005,25.0,live,0.3767172694206238,,,0.0
1756495744360,TSLA,4h,SELL,332.07501220703125,0.0752841950794353,25.0,live,0.47629109025001526,,,0.0
1756495749737,US100,15m,SELL,23413.220703125,0.001067772790296348,25.000000000000004,live,0.46639975905418396,,,0.0
1756495755219,US100,1h,SELL,23412.490234375,0.0010678061047642922,25.0,live,0.38321658968925476,,,0.0
1756495759855,US100,4h,BUY,23411.15625,0.0010678669491174747,25.0,live,0.7154079675674438,,,0.0
1756495763982,US500,15m,SELL,6457.22998046875,0.003871629177777121,25.0,live,0.32245123386383057,,,0.0
1756495768023,US500,1h,SELL,6457.25,0.003871617174493786,25.0,live,0.14229601621627808,,,0.0
1756495772154,US500,4h,BUY,6457.27001953125,0.0038716051712848793,25.0,live,0.8425117135047913,,,0.0
1756495776987,XRPUSDT,15m,SELL,2.8275,8.841732979664014,25.0,live,0.4562389850616455,,,0.0
1756495782008,XRPUSDT,1h,SELL,2.8275,8.841732979664014,25.0,live,0.45071080327033997,,,0.0
1756495786832,XRPUSDT,4h,SELL,2.8275,8.841732979664014,25.0,live,0.3331318199634552,,,0.0
1756495852255,AAPL,15m,SELL,232.5,0.10752688172043011,25.0,live,0.46028462052345276,,,0.0
1756495857031,AAPL,1h,SELL,232.42999267578125,0.10755926854445472,25.0,live,0.4521300196647644,,,0.0
1756495861743,AAPL,4h,SELL,232.4199981689453,0.1075638937998252,25.0,live,0.3963472843170166,,,0.0
1756495867161,ADAUSDT,15m,BUY,0.8237,30.350855894136217,25.0,live,0.5870010852813721,,,0.0
1756495871315,ADAUSDT,1h,BUY,0.8233,30.365601846228593,25.0,live,0.6552829146385193,,,0.0
1756495875274,ADAUSDT,4h,BUY,0.8235,30.358227079538555,25.0,live,0.7463548183441162,,,0.0
1756495879554,BTCUSDT,15m,SELL,108703.68,0.00022998301437449038,25.0,live,0.36201193928718567,,,0.0
1756495887195,BTCUSDT,4h,SELL,108684.34,0.00023002393905138495,25.0,live,0.4537217319011688,,,0.0
1756495895448,ETHUSDT,1h,BUY,4354.01,0.005741833390368878,25.0,live,0.6067380309104919,,,0.0
1756495907577,EURUSD,1h,SELL,1.1701380014419556,21.3650013666701,25.0,live,0.3930869698524475,,,0.0
1756495911501,EURUSD,4h,BUY,1.1701380014419556,21.3650013666701,25.0,live,0.7617886662483215,,,0.0
1756495915763,GBPUSD,15m,SELL,1.3510409593582153,18.50425024262458,25.0,live,0.4776891767978668,,,0.0
1756495920110,GBPUSD,1h,SELL,1.3510409593582153,18.50425024262458,25.0,live,0.4638170301914215,,,0.0
1756495924280,GBPUSD,4h,SELL,1.3510409593582153,18.50425024262458,25.0,live,0.43158239126205444,,,0.0
1756495928582,NVDA,15m,BUY,174.02000427246094,0.14366164455931063,25.0,live,0.5958125591278076,,,0.0
1756495933720,NVDA,1h,SELL,174.02349853515625,0.14365875994010946,25.000000000000004,live,0.3407265245914459,,,0.0
1756495938177,NVDA,4h,BUY,174.0850067138672,0.1436080020440299,25.0,live,0.5911418795585632,,,0.0
1756495942929,SOLUSDT,15m,SELL,203.78,0.12268132299538718,25.0,live,0.45090046525001526,,,0.0
1756495947083,SOLUSDT,1h,SELL,203.81,0.12266326480545606,25.0,live,0.37610238790512085,,,0.0
1756495951355,SOLUSDT,4h,SELL,203.78,0.12268132299538718,25.0,live,0.408881276845932,,,0.0
1756495961271,TSLA,15m,SELL,332.8330078125,0.07511274246598655,25.000000000000004,live,0.3548973500728607,,,0.0
1756495965793,TSLA,1h,BUY,332.8392028808594,0.07511134440779445,25.0,live,0.5930614471435547,,,0.0
1756495969884,TSLA,4h,SELL,332.8399963378906,0.07511116534991379,25.0,live,0.47823405265808105,,,0.0
1756495974765,US100,15m,SELL,23418.86328125,0.0010675155194238618,24.999999999999996,live,0.46639975905418396,,,0.0
1756495979326,US100,1h,SELL,23417.46875,0.0010675790909297146,25.0,live,0.38321658968925476,,,0.0
1756496022001,US100,4h,BUY,23416.94140625,0.0010676031325477665,25.0,live,0.7154079675674438,,,0.0
1756496026890,US500,15m,SELL,6458.5,0.0038708678485716496,25.0,live,0.32245123386383057,,,0.0
1756496031020,US500,1h,SELL,6458.56982421875,0.003870826000247521,25.0,live,0.14229601621627808,,,0.0
1756496035343,US500,4h,BUY,6458.85009765625,0.0038706580307649274,25.0,live,0.8719447255134583,,,0.0
1756496039744,XRPUSDT,15m,SELL,2.826,8.846426043878273,25.0,live,0.44171956181526184,,,0.0
1756496044388,XRPUSDT,1h,SELL,2.8256,8.847678369195922,24.999999999999996,live,0.45071080327033997,,,0.0
1756496048648,XRPUSDT,4h,SELL,2.8266,8.844548220476899,25.0,live,0.3331318199634552,,,0.0
1756496113072,AAPL,15m,SELL,232.50999450683594,0.1075222596474879,25.0,live,0.43145111203193665,,,0.0
1756496118462,AAPL,1h,SELL,232.4949951171875,0.10752919643452506,25.0,live,0.4521300196647644,,,0.0
1756496122726,AAPL,4h,SELL,232.51499938964844,0.1075199452320279,25.0,live,0.3963472843170166,,,0.0
1756496128070,ADAUSDT,15m,BUY,0.8191,30.521303870101328,25.0,live,0.5920379161834717,,,0.0
1756496132404,ADAUSDT,1h,BUY,0.8193,30.513853289393385,25.0,live,0.6552829146385193,,,0.0
1756496136903,ADAUSDT,4h,BUY,0.8196,30.502684236212787,25.0,live,0.7463548183441162,,,0.0
1756496141732,BTCUSDT,15m,SELL,108403.6,0.00023061964731798575,25.0,live,0.36201193928718567,,,0.0
1756496149364,BTCUSDT,4h,SELL,108382.01,0.00023066558739776095,25.0,live,0.4537217319011688,,,0.0
1756496153635,ETHUSDT,15m,BUY,4338.91,0.005761815755569948,25.0,live,0.5343278646469116,,,0.0
1756496157791,ETHUSDT,1h,BUY,4339.34,0.005761244797595947,25.0,live,0.6527711749076843,,,0.0
1756496234007,EURUSD,1h,SELL,1.1700011491775513,21.36750038029764,25.0,live,0.3930869698524475,,,0.0
1756496239505,EURUSD,4h,BUY,1.1700011491775513,21.36750038029764,25.0,live,0.7617886662483215,,,0.0
1756496244053,GBPUSD,15m,SELL,1.3509314060211182,18.505750838698905,25.0,live,0.4776891767978668,,,0.0
1756496248756,GBPUSD,1h,SELL,1.3509314060211182,18.505750838698905,25.0,live,0.41155731678009033,,,0.0
1756496253820,GBPUSD,4h,SELL,1.3509314060211182,18.505750838698905,25.0,live,0.43158239126205444,,,0.0
1756496257586,NVDA,15m,BUY,174.0886993408203,0.1436049559486714,25.0,live,0.6027431488037109,,,0.0
1756496263120,NVDA,1h,SELL,174.1300048828125,0.14357089128220443,25.0,live,0.3407265245914459,,,0.0
1756496267835,NVDA,4h,BUY,174.13009643554688,0.1435708157966454,25.0,live,0.5911418795585632,,,0.0
1756496271995,SOLUSDT,15m,SELL,203.49,0.12285616000786279,25.0,live,0.45090046525001526,,,0.0
1756496276313,SOLUSDT,1h,SELL,203.44,0.12288635469917421,25.0,live,0.40437066555023193,,,0.0
1756496280383,SOLUSDT,4h,SELL,203.34,0.12294678862988098,25.0,live,0.4248107671737671,,,0.0
1756496285665,TSLA,15m,SELL,332.73028564453125,0.07513593164978218,25.0,live,0.3548973500728607,,,0.0
1756496289441,TSLA,1h,BUY,332.6716003417969,0.07514918608716296,25.0,live,0.5930614471435547,,,0.0
1756496293503,TSLA,4h,SELL,332.6853942871094,0.0751460702191959,24.999999999999996,live,0.47823405265808105,,,0.0
1756496297766,US100,15m,SELL,23404.48828125,0.0010681711857818404,25.0,live,0.46639975905418396,,,0.0
1756496302345,US100,1h,SELL,23404.513671875,0.0010681700269654516,25.0,live,0.38321658968925476,,,0.0
1756496306123,US100,4h,BUY,23405.478515625,0.0010681259938057038,25.000000000000004,live,0.7154079675674438,,,0.0
1756496310693,US500,15m,SELL,6455.759765625,0.00387251089068053,25.0,live,0.32245123386383057,,,0.0
1756496314862,US500,1h,SELL,6456.2900390625,0.003872192830362711,25.0,live,0.3239753842353821,,,0.0
1756496318903,US500,4h,BUY,6456.56982421875,0.0038720250350618673,25.0,live,0.8425117135047913,,,0.0
1756496322677,XRPUSDT,15m,SELL,2.8295,8.835483300936561,25.0,live,0.44171956181526184,,,0.0
1756496327353,XRPUSDT,1h,SELL,2.8296,8.835171048911507,25.0,live,0.45071080327033997,,,0.0
1756496332057,XRPUSDT,4h,SELL,2.8297,8.834858818956073,25.0,live,0.3331318199634552,,,0.0
1756496400683,AAPL,1h,SELL,232.64999389648438,0.10745755708518753,25.0,live,0.4521300196647644,,,0.0
1756496404989,AAPL,4h,SELL,232.66000366210938,0.10745293392287288,25.0,live,0.3963472843170166,,,0.0
1756496409292,ADAUSDT,15m,BUY,0.8213,30.439547059539752,25.0,live,0.5920379161834717,,,0.0
1756496413009,ADAUSDT,1h,BUY,0.821,30.450669914738125,25.0,live,0.6552829146385193,,,0.0
1756496417437,ADAUSDT,4h,BUY,0.8208,30.458089668615987,25.0,live,0.7463548183441162,,,0.0
1756496421701,BTCUSDT,15m,SELL,108454.2,0.00023051205024793878,25.0,live,0.36201193928718567,,,0.0
1756496430118,BTCUSDT,4h,SELL,108445.44,0.00023053067053810654,25.0,live,0.4537217319011688,,,0.0
1756496437511,ETHUSDT,1h,BUY,4347.32,0.005750669377915589,25.0,live,0.6210104823112488,,,0.0
1756496448791,EURUSD,1h,SELL,1.1701380014419556,21.3650013666701,25.0,live,0.3930869698524475,,,0.0
1756496453175,EURUSD,4h,BUY,1.1701380014419556,21.3650013666701,25.0,live,0.7617886662483215,,,0.0
1756496457429,GBPUSD,15m,SELL,1.3511322736740112,18.502999659700063,25.0,live,0.4776891767978668,,,0.0
1756496461818,GBPUSD,1h,SELL,1.3511322736740112,18.502999659700063,25.0,live,0.4638170301914215,,,0.0
1756496466577,GBPUSD,4h,SELL,1.3511322736740112,18.502999659700063,25.0,live,0.43158239126205444,,,0.0
1756496471447,NVDA,15m,BUY,174.23500061035156,0.14348437404898035,25.000000000000004,live,0.6027431488037109,,,0.0
1756496478382,NVDA,1h,SELL,174.25,0.14347202295552366,25.0,live,0.34253939986228943,,,0.0
1756496482167,NVDA,4h,BUY,174.27000427246094,0.14345555395129253,25.0,live,0.5911418795585632,,,0.0
1756496487139,SOLUSDT,15m,SELL,203.91,0.1226031092148497,25.0,live,0.45090046525001526,,,0.0
1756496491369,SOLUSDT,1h,SELL,203.93,0.12259108517628597,25.0,live,0.37610238790512085,,,0.0
1756496496071,SOLUSDT,4h,SELL,203.97,0.12256704417316272,25.0,live,0.4038330614566803,,,0.0
1756496499957,TSLA,15m,SELL,333.03009033203125,0.07506829180232627,25.0,live,0.3548973500728607,,,0.0
1756496503673,TSLA,1h,BUY,333.02081298828125,0.07507038306605698,25.0,live,0.5930614471435547,,,0.0
1756496512853,US100,15m,SELL,23408.296875,0.0010679973914163715,25.0,live,0.46639975905418396,,,0.0
1756496517191,US100,1h,SELL,23408.296875,0.0010679973914163715,25.0,live,0.38321658968925476,,,0.0
1756496521752,US100,4h,BUY,23408.296875,0.0010679973914163715,25.0,live,0.7154079675674438,,,0.0
1756496526289,US500,15m,SELL,6458.759765625,0.003870712165678577,25.0,live,0.32245123386383057,,,0.0
1756496530316,US500,1h,SELL,6458.81982421875,0.003870676173107827,25.0,live,0.14229601621627808,,,0.0
1756496534437,US500,4h,BUY,6459.02978515625,0.0038705503506816894,25.0,live,0.8719447255134583,,,0.0
1756496538661,XRPUSDT,15m,SELL,2.8328,8.82519062411748,25.0,live,0.44171956181526184,,,0.0
1756496543038,XRPUSDT,1h,SELL,2.8327,8.825502171073534,25.0,live,0.4510091543197632,,,0.0
1756496547225,XRPUSDT,4h,SELL,2.8323,8.82674857889348,25.0,live,0.3331318199634552,,,0.0
1756496615453,AAPL,1h,SELL,232.77000427246094,0.10740215466395364,25.0,live,0.4521300196647644,,,0.0
1756496620306,AAPL,4h,SELL,232.75999450683594,0.10740677345765177,25.0,live,0.3963472843170166,,,0.0
1756496624410,ADAUSDT,15m,BUY,0.8215,30.432136335970785,25.0,live,0.5920379161834717,,,0.0
1756496629897,ADAUSDT,1h,BUY,0.8217,30.424729219909942,25.0,live,0.6552829146385193,,,0.0
1756496634176,ADAUSDT,4h,BUY,0.8217,30.424729219909942,25.0,live,0.7463548183441162,,,0.0
1756496639568,BTCUSDT,15m,SELL,108514.58,0.00023038378805871062,25.0,live,0.36201193928718567,,,0.0
1756496647458,BTCUSDT,4h,SELL,108549.16,0.00023031039576906906,25.0,live,0.4537217319011688,,,0.0
1756496655767,ETHUSDT,1h,BUY,4350.83,0.005746030067826139,25.0,live,0.6355140805244446,,,0.0
1756496667934,EURUSD,1h,SELL,1.1701380014419556,21.3650013666701,25.0,live,0.3930869698524475,,,0.0
1756496672108,EURUSD,4h,BUY,1.1701380014419556,21.3650013666701,25.0,live,0.7617886662483215,,,0.0
1756496677221,GBPUSD,15m,SELL,1.35111403465271,18.50324943625206,25.0,live,0.4776891767978668,,,0.0
1756496681854,GBPUSD,1h,SELL,1.35111403465271,18.50324943625206,25.0,live,0.4638170301914215,,,0.0
