timestamp,open,high,low,close,volume
1692662400,26130.748046875,26135.5078125,26096.59375,26102.333984375,0.0
1692666000,26100.466796875,26103.513671875,26044.4375,26044.4375,0.0
1692669600,26045.943359375,26062.72265625,26040.318359375,26054.87890625,0.0
1692673200,26055.5078125,26060.220703125,26024.1640625,26046.310546875,42237952.0
1692676800,26046.306640625,26046.89453125,26002.173828125,26007.89453125,0.0
1692680400,26005.7109375,26040.115234375,26002.07421875,26035.4375,0.0
1692684000,26034.466796875,26069.220703125,26020.58984375,26055.537109375,0.0
1692687600,26056.732421875,26105.619140625,26051.5234375,26094.916015625,0.0
1692691200,26094.294921875,26101.4921875,26045.453125,26052.240234375,0.0
1692694800,26056.466796875,26073.9296875,26028.630859375,26046.875,0.0
1692698400,26045.462890625,26053.18359375,26019.642578125,26038.138671875,0.0
1692702000,26035.9921875,26057.953125,26021.357421875,26045.75,0.0
1692705600,26039.66015625,26089.677734375,26039.66015625,26061.193359375,0.0
1692709200,26035.892578125,26047.197265625,25980.755859375,25995.751953125,57553920.0
1692712800,25993.556640625,26033.92578125,25961.505859375,25985.875,0.0
1692716400,25984.541015625,26004.17578125,25928.275390625,25937.158203125,0.0
1692720000,25926.41796875,26042.732421875,25821.169921875,26009.1015625,662529024.0
1692723600,26008.498046875,26020.759765625,25737.955078125,25818.2265625,649477120.0
1692727200,25817.951171875,25980.65234375,25779.759765625,25898.23828125,422039552.0
1692730800,25900.0859375,25938.087890625,25776.490234375,25776.490234375,0.0
1692734400,25772.4765625,25853.88671875,25772.4765625,25853.88671875,26878976.0
1692738000,25855.3125,25884.447265625,25520.728515625,25620.4296875,1088958464.0
1692741600,25664.734375,25829.568359375,25643.771484375,25802.712890625,382757888.0
1692745200,25798.6015625,26034.92578125,25777.396484375,26032.548828125,590812160.0
1692748800,26040.474609375,26160.783203125,26026.173828125,26027.92578125,531079168.0
1692752400,26027.44921875,26066.13671875,25990.29296875,26036.6328125,72244224.0
1692756000,26039.998046875,26069.326171875,26022.927734375,26035.162109375,75874304.0
1692759600,26032.7265625,26058.625,25985.392578125,25996.3203125,16594944.0
1692763200,25993.27734375,26047.234375,25968.201171875,26043.666015625,23972864.0
1692766800,26039.34375,26039.369140625,25990.765625,26026.462890625,76515328.0
1692770400,26029.494140625,26155.927734375,26029.494140625,26065.693359375,299508736.0
1692774000,26054.00390625,26117.30078125,26011.603515625,26045.2265625,238130176.0
1692777600,26047.333984375,26084.46484375,26014.51171875,26021.337890625,0.0
1692781200,26022.857421875,26040.0703125,26002.6796875,26028.458984375,21294080.0
1692784800,26027.708984375,26027.708984375,25955.431640625,25955.431640625,74629120.0
1692788400,25953.712890625,25958.298828125,25906.87109375,25929.24609375,238509056.0
1692792000,25925.388671875,25948.990234375,25833.943359375,25833.943359375,140894208.0
1692795600,25831.392578125,26015.21875,25804.998046875,26003.763671875,52866048.0
1692799200,26002.35546875,26117.9609375,25921.294921875,26040.6796875,208916480.0
1692802800,26028.4375,26164.994140625,26017.5390625,26164.994140625,450080768.0
1692806400,26132.685546875,26466.474609375,26116.408203125,26390.83984375,507340800.0
1692810000,26386.9375,26593.0,26375.408203125,26544.931640625,97882112.0
1692813600,26539.021484375,26549.130859375,26439.353515625,26462.1171875,0.0
1692817200,26453.05859375,26786.8984375,26442.705078125,26639.783203125,557703168.0
