time,side,price,p
1748363400,SELL,200.2700042724609,0.6652723708482545
1748525400,SL,202.16000366210935,
1748525400,SELL,202.16000366210935,0.5309142712238861
1748532600,REV->BUY,200.02999877929688,0.5258177348250234
1748545200,SL,198.71499633789065,
1748545200,BUY,198.71499633789065,0.523217804419014
1748547900,REV->SELL,199.9499969482422,0.5451307491975932
1748612700,REV->BUY,198.2476959228516,0.5329296883942457
1748614500,REV->SELL,199.2400054931641,0.5345640635849117
1748622600,REV->BUY,197.3600006103516,0.5409326676828371
1748628900,REV->SELL,199.1199951171875,0.5457302673969139
1748634300,SL,200.66000366210935,
1748634300,SELL,200.66000366210935,0.5934641529936603
1748957400,SL,202.00999450683597,
1748957400,SELL,202.00999450683597,0.5697336606433218
1748968200,SL,203.4499969482422,
1748968200,SELL,203.4499969482422,0.5898999540157568
1749044700,SL,205.03489685058597,
1749044700,SELL,205.03489685058597,0.6106922796944909
1749051900,REV->BUY,203.3600006103516,0.5367276951101999
1749130200,REV->SELL,203.5,0.5222684307070724
1749131100,REV->BUY,201.57000732421875,0.5201441421932186
1749133800,REV->SELL,202.75999450683597,0.5230504447401373
1749136500,SL,204.54379272460935,
1749136500,SELL,204.54379272460935,0.5473291567952069
1749141900,TP,201.8437042236328,
1749142800,BUY,202.17999267578125,0.5245627918504928
1749150900,SL,200.72999572753903,
1749150900,BUY,200.72999572753903,0.5490703861972107
1749216600,TP,204.5050048828125,
1749216600,SELL,204.5050048828125,0.5328819764063272
1749220200,REV->BUY,203.7828063964844,0.5275723927067358
1749221100,REV->SELL,203.1499938964844,0.5499047461996838
1749225600,REV->BUY,203.1499938964844,0.5226738505831159
1749233700,REV->SELL,204.9850006103516,0.5337672723367816
1749475800,REV->BUY,204.83999633789065,0.5217535123117364
1749488400,SL,201.66000366210935,
1749488400,BUY,201.66000366210935,0.5687806605916419
1749562200,REV->SELL,201.7989959716797,0.5255252657942819
1749565800,SL,203.2100067138672,
1749565800,SELL,203.2100067138672,0.5594847364935038
1749575700,REV->BUY,201.75999450683597,0.535591908935946
1749582000,REV->SELL,203.07000732421875,0.5411250873498332
1749653100,REV->BUY,202.1898956298828,0.5276259838470985
1749654900,SL,200.94000244140625,
1749654900,BUY,200.94000244140625,0.5740606414259183
1749664800,SL,199.1000061035156,
1749664800,BUY,199.1000061035156,0.5473191054487266
1749735000,SL,197.8699951171875,
1749735000,BUY,197.8699951171875,0.5417840407918302
1749740400,REV->SELL,198.8500061035156,0.5206694755836649
1749822300,REV->BUY,196.8999938964844,0.5625757979844254
1749830400,REV->SELL,197.9149932861328,0.5393564087090342
1749838500,REV->BUY,196.2779998779297,0.5313072011023163
1750080600,REV->SELL,197.00999450683597,0.5373899150706832
1750081500,SL,198.32000732421875,
1750081500,SELL,198.32000732421875,0.5910408027981644
1750167900,REV->BUY,196.80999755859372,0.5570313729682224
1750169700,REV->SELL,197.5800018310547,0.5270492678635901
1750179600,REV->BUY,196.68499755859372,0.5289527777927954
1750184100,SL,195.4600067138672,
1750184100,BUY,195.4600067138672,0.5531153885829597
1750254300,REV->SELL,196.38999938964844,0.5265725276544408
1750270500,REV->BUY,195.91000366210935,0.520533670928423
1750275900,REV->SELL,196.25,0.548350917299419
1750426200,SL,200.59950256347656,
1750426200,SELL,200.59950256347656,0.5484214666602902
1750429800,TP,197.7919006347656,
1750429800,BUY,197.7919006347656,0.5318551253393902
1750430700,REV->SELL,197.27980041503903,0.5302778812441321
1750433400,SL,198.7749938964844,
1750435200,BUY,198.18919372558597,0.5292916486196741
1750443300,REV->SELL,199.80999755859372,0.5325948827280653
1750685400,SL,201.5200042724609,
1750685400,SELL,201.5200042724609,0.5461036210342182
1750690800,REV->BUY,200.57000732421875,0.5348172520944127
1750699800,REV->SELL,201.44000244140625,0.5228514121687835
1750773600,REV->BUY,200.73959350585935,0.5375811930711378
1750776300,REV->SELL,200.97999572753903,0.5267469584219835
1750780800,SL,202.19000244140625,
1750780800,SELL,202.19000244140625,0.5352082648817023
1750788900,REV->BUY,201.57000732421875,0.526045155154723
1750794300,SL,200.2899932861328,
1750794300,BUY,200.2899932861328,0.5576333643030574
1750859100,REV->SELL,201.7899932861328,0.5482534969042996
1750861800,SL,203.0944976806641,
1750862700,SELL,202.4550018310547,0.5620809582893789
1750871700,REV->BUY,201.13999938964844,0.5271974623487127
1750947300,SL,199.75,
1750947300,BUY,199.75,0.5203758084778897
1750959900,REV->SELL,200.6300048828125,0.5221709969730098
1751031000,SL,202.19000244140625,
1751031000,SELL,202.19000244140625,0.5769418751254632
1751046300,REV->BUY,201.37359619140625,0.5344470236913254
1751293800,SL,200.16000366210935,
1751294700,BUY,199.97000122070312,0.5435006101437813
1751307300,REV->SELL,200.69500732421875,0.5417579904878373
1751309100,SL,201.91949462890625,
1751309100,SELL,201.91949462890625,0.5544918530555418
1751310000,SL,205.42999267578125,
1751310000,SELL,205.42999267578125,0.6215289665638379
1751376600,SL,207.52999877929688,
1751377500,SELL,209.0847930908203,0.6275572166816202
1751383800,REV->BUY,207.08999633789065,0.5568921867846703
1751463000,TP,211.42999267578125,
1751463000,BUY,211.42999267578125,0.5246039366322128
1751463900,REV->SELL,212.6199951171875,0.5573795967196382
1751466600,REV->BUY,212.1999969482422,0.5423592041370903
1751472900,SL,210.92030334472656,
1751472900,BUY,210.92030334472656,0.5705673644436825
1751549400,REV->SELL,212.7707977294922,0.5261606286765573
1751554800,SL,214.0800018310547,
1751554800,SELL,214.0800018310547,0.5454823487789335
1751561100,REV->BUY,213.58999633789065,0.5203408226409497
