time,side,price,p
1684762200,BUY,186.0,0.6513902996511952
1684776600,TP,188.92999267578125,
1684776600,BUY,188.92999267578125,0.6501324373508237
1684848600,SL,187.50999450683597,
1684848600,BUY,187.50999450683597,0.6315303816953755
1684863000,SL,185.7700042724609,
1684863000,BUY,185.7700042724609,0.6182890277687948
1684935000,SL,182.33999633789065,
1684935000,BUY,182.33999633789065,0.5731909986754518
1685107800,TP,197.1199951171875,
1685107800,BUY,197.1199951171875,0.6420465269331419
1685122200,SL,193.16000366210935,
1685122200,BUY,193.16000366210935,0.5786248567946134
1685453400,TP,198.94000244140625,
1685453400,BUY,198.94000244140625,0.6140380125098236
1685554200,TP,203.92999267578125,
1685554200,BUY,203.92999267578125,0.5872859970337353
1685626200,TP,206.94039916992188,
1685626200,BUY,206.94039916992188,0.5945934792947879
1685712600,TP,216.4850006103516,
1685712600,BUY,216.4850006103516,0.6029073835812316
1685727000,SL,213.97000122070312,
1685727000,BUY,213.97000122070312,0.5839603639721468
1685971800,TP,217.6100006103516,
1685971800,BUY,217.6100006103516,0.5978364336581202
1686072600,TP,221.2899932861328,
1686072600,BUY,221.2899932861328,0.6133573335082246
1686144600,TP,224.7910003662109,
1686144600,BUY,224.7910003662109,0.6300954995166735
1686231000,TP,231.86129760742188,
1686231000,BUY,231.86129760742188,0.6421130728985257
1686245400,TP,234.8500061035156,
1686245400,BUY,234.8500061035156,0.6357319904080081
1686317400,TP,247.34500122070312,
1686317400,BUY,247.34500122070312,0.6201431597334824
1686331800,SL,244.3800048828125,
1686331800,BUY,244.3800048828125,0.5786365805378039
1686591000,TP,249.8800048828125,
1686591000,BUY,249.8800048828125,0.6128854312599302
1686663000,TP,258.739990234375,
1686663000,BUY,258.739990234375,0.606632859940269
1686763800,SL,256.760009765625,
1686763800,BUY,256.760009765625,0.6177807744704044
1686922200,TP,260.82000732421875,
1686922200,BUY,260.82000732421875,0.6353864667666184
1687267800,TP,270.756103515625,
1687267800,BUY,270.756103515625,0.6473140141893909
1687282200,TP,274.4599914550781,
1687282200,BUY,274.4599914550781,0.6366004866470867
1687354200,SL,259.0899963378906,
1687368600,BUY,259.4599914550781,0.5509070624724942
1687455000,TP,264.5899963378906,
1687455000,BUY,264.5899963378906,0.5468633792326008
1687527000,SL,262.1099853515625,
1687527000,BUY,262.1099853515625,0.5218585116099943
1687541400,SL,256.54998779296875,
1687541400,BUY,256.54998779296875,0.5240850847099037
1687786200,SL,246.34280395507807,
1687872600,BUY,247.2700042724609,0.5216170653376994
1687959000,TP,256.31988525390625,
1687959000,BUY,256.31988525390625,0.5332645185749054
1688131800,TP,263.385009765625,
1688131800,BUY,263.385009765625,0.5703618830862905
1688146200,SL,261.6791076660156,
1688146200,BUY,261.6791076660156,0.5403604973374162
1688391000,TP,277.67999267578125,
1688391000,BUY,277.67999267578125,0.5732030433511929
1688578200,TP,282.44000244140625,
1688578200,BUY,282.44000244140625,0.560759720160149
1688650200,SL,276.5299987792969,
1688650200,BUY,276.5299987792969,0.5219934561415575
1688751000,SL,274.42999267578125,
1689168600,BUY,273.3999938964844,0.5410563166052925
1689269400,TP,277.9700012207031,
1689269400,BUY,277.9700012207031,0.5703844317105914
